subject	lo	hi	n_total	n_gp	frac_gp
192439	5	29	16	0	0.0
192439	2	35	6	0	0.0
192439	5	14	847	1	0.0011806375442739079
192439	4	40	138	0	0.0
192439	6	45	1	0	0.0
192439	7	39	12	0	0.0
192439	8	54	2	0	0.0
192439	2	37	1591	0	0.0
192439	6	51	343	2	0.0058309037900874635
192439	6	53	67	0	0.0
192439	5	28	1139	90	0.07901668129938542
192439	2	21	11832	572	0.04834347532116295
192439	8	40	1733	0	0.0
192439	5	16	2170	0	0.0
192439	4	42	9	0	0.0
192439	2	23	1430	34	0.023776223776223775
192439	2	36	17	0	0.0
192439	5	17	4	0	0.0
192439	2	6	49	5	0.10204081632653061
192439	6	46	13	0	0.0
192439	2	22	1068	15	0.014044943820224719
192439	8	9	2	0	0.0
192439	7	16	61	0	0.0
192439	2	26	1	0	0.0
192439	4	46	8	0	0.0
192439	4	47	1	0	0.0
192439	4	44	18	0	0.0
192439	6	52	5882	62	0.010540632437946278
192439	2	27	1253	12	0.009577015163607342
192439	6	41	5	0	0.0
192439	7	29	12	0	0.0
192439	6	43	6	0	0.0
192439	8	52	11	0	0.0
192439	7	15	53	2	0.03773584905660377
192439	2	33	298	12	0.040268456375838924
192439	8	50	6	0	0.0
192439	2	31	24	0	0.0
192439	2	30	379	18	0.047493403693931395
192439	5	38	2920	17	0.0058219178082191785
192439	7	28	984	0	0.0
192439	8	51	30	0	0.0
192439	5	39	9	0	0.0
192439	4	45	15	0	0.0
192439	6	54	6975	36	0.005161290322580645
192641	2	8	25	2	0.08
192439	2	25	821	0	0.0
192439	4	2	878	50	0.05694760820045558
192439	2	24	264	6	0.022727272727272728
192439	2	19	1252	6	0.004792332268370607
192439	6	40	1110	22	0.01981981981981982
192439	7	14	34	0	0.0
192641	7	31	604	0	0.0
192641	1	44	68	4	0.058823529411764705
192641	7	25	6	0	0.0
192641	7	19	1292	0	0.0
192641	4	48	6	0	0.0
192641	1	50	8	6	0.75
192641	8	48	2026	3	0.0014807502467917078
192641	2	9	2658	0	0.0
192641	3	41	78	0	0.0
192641	2	15	8	7	0.875
192641	2	14	4	0	0.0
192641	5	21	907	4	0.004410143329658214
192641	5	34	153	8	0.05228758169934641
192641	3	40	4	0	0.0
192641	8	49	254	1	0.003937007874015748
192641	1	51	24	24	1.0
192641	7	18	20	0	0.0
192641	2	28	4	0	0.0
192641	5	35	120	1	0.008333333333333333
192641	5	20	9543	1140	0.11945928953159383
192641	7	30	739	4	0.005412719891745603
192641	1	45	4263	176	0.04128547970912503
192641	1	8	19	0	0.0
192641	3	8	94	0	0.0
192641	7	24	2163	1	0.0004623208506703652
192641	7	26	159	0	0.0
192641	2	29	23838	2922	0.12257739743267053
192641	3	42	18	0	0.0
192641	7	32	776	0	0.0
192641	5	23	20	0	0.0
192641	5	36	66	0	0.0
192641	5	37	19	19	1.0
192641	1	53	1	0	0.0
192641	1	47	2438	179	0.0734208367514356
192641	5	22	1493	5	0.003348961821835231
192641	1	46	104	5	0.04807692307692308
192641	2	16	13	0	0.0
192641	1	52	7	7	1.0
192641	7	33	453	0	0.0
192641	7	23	148	0	0.0
192641	4	8	182	0	0.0
192641	7	37	7	0	0.0
192641	4	9	8	0	0.0
192641	5	33	448	11	0.024553571428571428
192641	1	42	160	7	0.04375
192641	5	27	2	0	0.0
192641	3	43	523	3	0.0057361376673040155
192641	7	27	8	0	0.0
192641	2	13	335	0	0.0
192641	5	32	352	15	0.04261363636363636
192641	5	26	563	6	0.010657193605683837
192641	7	22	3252	2	0.0006150061500615006
192641	2	12	516	0	0.0
192641	7	8	3197	2	0.0006255864873318737
192641	7	36	977	0	0.0
192641	1	43	4053	223	0.05502097211941771
192641	5	8	453	61	0.1346578366445916
192641	7	34	807	0	0.0
192641	3	44	19	0	0.0
192641	2	10	6649	1	0.00015039855617386073
192641	1	41	1990	75	0.03768844221105527
192641	8	6	1193	123	0.10310142497904443
192641	3	46	26	0	0.0
192641	5	25	2	0	0.0
192641	2	38	8	3	0.375
192641	5	19	457	7	0.015317286652078774
192641	5	31	7	1	0.14285714285714285
192641	7	20	13915	12	0.0008623787279913762
192641	5	24	834	2	0.002398081534772182
192641	2	39	2387	0	0.0
192641	5	30	3081	14	0.004543979227523531
192641	5	18	694	0	0.0
192641	3	51	1	0	0.0
192641	2	11	2375	2	0.0008421052631578948
192641	1	40	2	0	0.0
192641	6	49	848	23	0.027122641509433963
192641	6	48	12106	1035	0.08549479596894102
192641	3	45	511	5	0.009784735812133072
192641	7	21	931	0	0.0
192641	7	52	430	9	0.020930232558139535
192641	5	43	34	7	0.20588235294117646
192641	8	17	1	0	0.0
192641	8	16	30	0	0.0
192641	3	22	480	0	0.0
192641	7	35	180	1	0.005555555555555556
192641	1	27	114	1	0.008771929824561403
192641	3	36	168	0	0.0
192641	1	33	581	24	0.04130808950086059
192641	1	32	5	0	0.0
192641	6	9	4	0	0.0
192641	1	26	2	0	0.0
192641	3	37	544	5	0.009191176470588236
192641	4	16	18	0	0.0
192641	7	53	20	0	0.0
192641	4	28	23	0	0.0
192641	3	35	2094	0	0.0
192641	4	14	1	0	0.0
192641	3	23	722	0	0.0
192641	1	30	10	0	0.0
192641	1	9	139	0	0.0
192641	8	28	822	0	0.0
192641	3	21	5954	0	0.0
192641	1	24	56	0	0.0
192641	3	9	7	0	0.0
192641	8	14	10	0	0.0
192641	7	51	64	2	0.03125
192641	6	11	2	0	0.0
192641	6	39	4	0	0.0
192641	5	40	1204	1	0.0008305647840531562
192641	5	54	2639	199	0.07540735126942023
192641	6	10	4	3	0.75
192641	2	48	75	0	0.0
192641	8	29	501	0	0.0
192641	1	25	585	7	0.011965811965811967
192641	8	15	82	0	0.0
192641	4	29	2164	0	0.0
192641	7	54	2	2	1.0
192641	6	38	1078	9	0.008348794063079777
192641	4	11	16	0	0.0
192641	4	15	4	0	0.0
192641	7	50	170	5	0.029411764705882353
192641	1	19	6207	274	0.044143708715965846
192641	3	34	411	0	0.0
192641	7	40	22	0	0.0
192641	7	44	1	0	0.0
192641	1	31	1340	3	0.002238805970149254
192641	3	20	2573	0	0.0
192641	4	39	593	0	0.0
192641	3	30	26	0	0.0
192641	3	24	134	0	0.0
192641	6	14	1943	3	0.001544004117344313
192641	1	35	12	0	0.0
192641	5	51	265	20	0.07547169811320754
192641	6	28	690	48	0.06956521739130435
192641	6	15	3208	6	0.0018703241895261845
192641	8	39	11	0	0.0
192641	5	45	16	15	0.9375
192641	8	10	2	0	0.0
192641	8	38	152	1	0.006578947368421052
192641	5	50	3445	279	0.08098693759071117
192641	1	34	79	1	0.012658227848101266
192641	6	29	606	59	0.09735973597359736
192641	1	21	3141	21	0.0066857688634192934
192641	5	44	21	21	1.0
192641	1	20	264	1	0.003787878787878788
192641	3	25	232	0	0.0
192641	8	11	1	0	0.0
192641	4	10	133	0	0.0
192641	4	38	4	0	0.0
192641	6	17	308	3	0.00974025974025974
192641	1	22	288	1	0.003472222222222222
192641	4	12	4	0	0.0
192641	3	31	1881	0	0.0
192641	1	36	38	0	0.0
192641	3	27	139	0	0.0
192641	3	19	9985	16	0.0016024036054081122
192641	5	53	88	7	0.07954545454545454
192641	5	47	2	0	0.0
192641	3	33	1529	0	0.0
192641	1	37	5056	42	0.008306962025316455
192641	3	26	12	0	0.0
192641	1	23	380	1	0.002631578947368421
192641	6	16	2492	12	0.004815409309791332
192641	4	36	75	0	0.0
192641	8	36	24	0	0.0
192641	4	13	3	0	0.0
192641	3	32	117	0	0.0
192641	8	22	5511	0	0.0
192641	1	12	152	1	0.006578947368421052
192641	5	52	5696	385	0.06759129213483146
192641	4	22	1724	0	0.0
192641	6	33	544	9	0.016544117647058824
192641	2	43	1828	19	0.010393873085339168
192641	6	32	27	0	0.0
192641	6	27	4	0	0.0
192641	2	42	180	3	0.016666666666666666
192641	8	23	191	0	0.0
192641	8	37	5	0	0.0
192641	4	5	49	0	0.0
192641	6	7	428	24	0.056074766355140186
192641	4	37	144	0	0.0
192641	2	1	1701	342	0.20105820105820105
192641	4	23	3152	0	0.0
192641	3	16	2	0	0.0
192641	6	26	344	3	0.00872093023255814
192641	1	13	435	0	0.0
192641	2	3	517	7	0.013539651837524178
192641	4	21	7710	0	0.0
192641	4	7	144	0	0.0
192641	3	28	13	0	0.0
192641	1	39	4844	1	0.00020644095788604458
192641	6	18	1340	16	0.011940298507462687
192641	5	49	855	84	0.09824561403508772
192641	6	24	2461	272	0.11052417716375457
192641	1	11	915	0	0.0
192641	2	54	18	0	0.0
192641	8	21	2563	0	0.0
192641	2	40	1	0	0.0
192641	6	5	2527	474	0.18757419865453107
192641	8	35	114	0	0.0
192641	4	35	13	0	0.0
192641	2	41	9382	506	0.0539330633127265
192641	5	7	1631	107	0.06560392397302268
192641	6	31	5	0	0.0
192641	4	34	468	0	0.0
192641	3	15	2	0	0.0
192641	8	20	1559	5	0.003207184092366902
192641	6	19	126	1	0.007936507936507936
192641	3	29	734	0	0.0
192641	8	34	106	0	0.0
192641	1	38	1	0	0.0
192641	6	30	22712	3159	0.13908946812257839
192641	6	25	1	0	0.0
192641	7	49	47	2	0.0425531914893617
192641	3	11	26	0	0.0
192641	1	10	448	7	0.015625
192641	1	3	2565	215	0.08382066276803118
192641	1	28	4	0	0.0
192641	4	20	1924	0	0.0
192641	5	48	4536	278	0.06128747795414462
192641	3	39	171	0	0.0
192641	4	24	230	0	0.0
192641	7	1	31	0	0.0
192641	4	30	648	0	0.0
192641	6	21	733	54	0.07366984993178717
192641	6	35	117	1	0.008547008547008548
192641	5	3	30	0	0.0
192641	1	15	1	1	1.0
192641	8	30	3255	1	0.00030721966205837174
192641	2	44	180	1	0.005555555555555556
192641	8	25	7	0	0.0
192641	8	18	13	0	0.0
192641	2	51	35	32	0.9142857142857143
192641	2	45	1951	7	0.0035879036391594054
192641	8	19	841	0	0.0
192641	6	20	1942	23	0.01184346035015448
192641	6	34	63	4	0.06349206349206349
192641	1	29	1524	3	0.001968503937007874
192641	8	24	5905	0	0.0
192641	2	5	34	29	0.8529411764705882
192641	2	50	9	2	0.2222222222222222
192641	4	19	1390	0	0.0
192641	3	10	279	0	0.0
192641	4	3	1407	0	0.0
192641	4	25	220	0	0.0
192641	8	27	15	0	0.0
192641	4	31	1	0	0.0
192641	6	36	42	3	0.07142857142857142
192641	7	48	271	6	0.02214022140221402
192641	4	33	241	0	0.0
192641	4	1	295	2	0.006779661016949152
192641	4	27	559	0	0.0
192641	6	1	38	30	0.7894736842105263
192641	3	38	88	0	0.0
192641	8	33	792	0	0.0
192641	3	7	200	0	0.0
192641	3	12	4	0	0.0
192641	6	3	28	1	0.03571428571428571
192641	2	46	244	14	0.05737704918032787
192641	3	13	3	0	0.0
192641	6	23	41	3	0.07317073170731707
192641	2	7	13	0	0.0
192641	2	53	37	2	0.05405405405405406
192641	6	22	4514	523	0.11586176340274701
192641	6	37	21	19	0.9047619047619048
192641	1	5	37	23	0.6216216216216216
192641	4	26	14	0	0.0
192641	8	26	260	1	0.0038461538461538464
192641	8	32	1	0	0.0
192641	2	47	6836	102	0.01492100643651258
192641	4	32	1	0	0.0
192641	8	41	4	0	0.0
192641	7	10	1	0	0.0
192641	7	38	625	1	0.0016
192641	6	44	29	27	0.9310344827586207
192641	4	6	45	1	0.022222222222222223
192641	6	50	1010	2	0.0019801980198019802
192641	5	29	23	0	0.0
192641	2	34	84	1	0.011904761904761904
192641	5	15	451	5	0.011086474501108648
192641	2	20	98	1	0.01020408163265306
192641	5	28	233	0	0.0
192641	4	41	297	0	0.0
192641	2	35	13	0	0.0
192641	5	14	259	0	0.0
192641	7	39	9	0	0.0
192641	6	51	336	10	0.02976190476190476
192641	8	40	141	0	0.0
192641	6	47	3	0	0.0
192641	8	54	67	0	0.0
192641	4	42	26	0	0.0
192641	4	40	4	0	0.0
192641	6	53	68	0	0.0
192641	2	23	502	11	0.021912350597609563
192641	7	11	2	0	0.0
192641	5	16	993	1	0.0010070493454179255
192641	2	21	11354	280	0.02466091245376079
192641	2	37	1036	0	0.0
192641	2	36	27	1	0.037037037037037035
192641	2	22	1056	79	0.07481060606060606
192641	4	47	77	0	0.0
192641	5	17	78	0	0.0
192641	4	43	72	0	0.0
192641	2	27	560	2	0.0035714285714285713
192641	2	6	97	69	0.711340206185567
192641	7	17	6	0	0.0
192641	8	52	49	5	0.10204081632653061
192641	6	46	83	2	0.024096385542168676
192641	4	46	20	0	0.0
192641	6	43	95	1	0.010526315789473684
192641	8	53	7	3	0.42857142857142855
192641	2	26	1	0	0.0
192641	6	52	3279	25	0.007624275693809088
192641	7	16	21	0	0.0
192641	2	33	282	4	0.014184397163120567
192641	7	29	52	0	0.0
192641	2	31	209	0	0.0
192641	5	38	1555	11	0.00707395498392283
192641	6	41	29	0	0.0
192641	4	44	31	0	0.0
192641	7	15	51	0	0.0
192641	2	30	473	50	0.10570824524312897
192641	2	24	107	1	0.009345794392523364
192641	2	25	229	0	0.0
192641	2	19	1811	1	0.0005521811154058532
192641	8	51	122	5	0.040983606557377046
192641	5	39	2	0	0.0
192641	6	40	1731	3	0.0017331022530329288
192641	6	54	6312	75	0.01188212927756654
193845	7	25	64	0	0.0
192641	4	45	64	0	0.0
193845	7	19	788	0	0.0
192641	8	50	19	1	0.05263157894736842
192641	7	28	164	0	0.0
192641	4	2	939	10	0.010649627263045794
192641	7	14	6	0	0.0
193845	7	31	8	0	0.0
193845	1	44	180	4	0.022222222222222223
193845	3	41	18	0	0.0
193845	2	9	1883	5	0.0026553372278279343
193845	5	35	63	0	0.0
193845	2	8	20	2	0.1
193845	2	28	14	0	0.0
193845	8	48	319	0	0.0
193845	5	21	218	1	0.0045871559633027525
193845	5	34	63	0	0.0
193845	2	14	1	0	0.0
193845	8	49	9	0	0.0
193845	2	29	9743	2485	0.2550549112183106
193845	7	24	408	5	0.012254901960784314
193845	2	15	11	11	1.0
193845	3	40	6	0	0.0
193845	1	51	31	31	1.0
193845	7	30	185	0	0.0
193845	1	8	18	1	0.05555555555555555
193845	1	45	2805	65	0.023172905525846704
193845	7	18	8	0	0.0
193845	5	20	16973	274	0.01614328639604077
193845	3	8	43	0	0.0
193845	7	26	235	0	0.0
193845	3	42	3	0	0.0
193845	2	16	18	2	0.1111111111111111
193845	7	33	94	0	0.0
193845	7	27	27	0	0.0
193845	7	37	3	0	0.0
193845	1	53	1	0	0.0
193845	3	43	84	0	0.0
193845	1	46	118	1	0.00847457627118644
193845	5	22	3101	91	0.029345372460496615
193845	7	32	74	0	0.0
193845	1	47	64	1	0.015625
193845	4	8	93	0	0.0
193845	5	36	70	2	0.02857142857142857
193845	2	17	4	4	1.0
193845	5	23	94	1	0.010638297872340425
193845	7	23	117	0	0.0
193845	4	9	11	0	0.0
193845	5	26	1309	10	0.007639419404125287
193845	5	27	9	0	0.0
193845	2	13	317	53	0.167192429022082
193845	1	42	963	17	0.017653167185877467
193845	5	32	72	0	0.0
193845	5	8	105	6	0.05714285714285714
193845	7	34	132	0	0.0
193845	3	50	25	0	0.0
193845	7	20	9625	2	0.0002077922077922078
193845	7	22	747	8	0.0107095046854083
193845	1	41	1791	26	0.014517029592406477
193845	3	44	59	0	0.0
193845	7	36	746	0	0.0
193845	7	8	3627	1	0.00027570995312930797
193845	1	43	924	46	0.049783549783549784
193845	3	46	15	0	0.0
193845	3	52	4	0	0.0
193845	2	12	110	5	0.045454545454545456
193845	8	6	382	38	0.09947643979057591
193845	5	33	54	1	0.018518518518518517
193845	5	25	6	0	0.0
193845	6	48	10138	877	0.08650621424344052
193845	5	19	94	0	0.0
193845	2	10	3385	21	0.0062038404726735595
193845	2	38	1	0	0.0
193845	5	30	2964	3	0.0010121457489878543
193845	5	24	301	1	0.0033222591362126247
193845	2	39	3059	14	0.004576659038901602
193845	1	40	5	0	0.0
193845	5	18	187	3	0.016042780748663103
193845	7	35	98	0	0.0
193845	8	17	1	0	0.0
193845	2	11	2434	224	0.09202958093672967
193845	1	27	375	9	0.024
193845	6	9	2	0	0.0
193845	1	33	227	12	0.05286343612334802
193845	7	21	528	0	0.0
193845	3	36	148	0	0.0
193845	5	43	1	1	1.0
193845	7	52	153	67	0.43790849673202614
193845	8	16	10	0	0.0
193845	6	49	609	38	0.06239737274220033
193845	3	22	975	0	0.0
193845	3	51	2	0	0.0
193845	3	45	136	0	0.0
193845	4	16	12	0	0.0
193845	1	26	10	0	0.0
193845	3	37	231	0	0.0
193845	7	53	6	3	0.5
193845	3	23	798	0	0.0
193845	1	30	7	0	0.0
193845	8	14	5	0	0.0
193845	4	28	70	0	0.0
193845	4	14	2	0	0.0
193845	1	9	62	0	0.0
193845	3	35	1111	0	0.0
193845	7	51	48	10	0.20833333333333334
193845	3	9	4	0	0.0
193845	6	39	6	0	0.0
193845	3	21	1277	0	0.0
193845	1	24	56	0	0.0
193845	8	28	1327	0	0.0
193845	5	54	71	15	0.2112676056338028
193845	6	11	7	0	0.0
193845	8	15	26	1	0.038461538461538464
193845	1	25	1832	13	0.007096069868995633
193845	5	40	596	1	0.0016778523489932886
193845	8	29	159	0	0.0
193845	1	31	44	0	0.0
193845	3	20	1880	0	0.0
193845	4	15	7	0	0.0
193845	3	34	153	0	0.0
193845	6	38	1250	73	0.0584
193845	7	44	5	1	0.2
193845	7	50	93	9	0.0967741935483871
193845	6	10	24	24	1.0
193845	4	29	4387	0	0.0
193845	7	40	39	0	0.0
193845	8	39	18	0	0.0
193845	1	19	13590	202	0.014863870493009567
193845	1	21	4408	295	0.06692377495462795
193845	4	11	81	0	0.0
193845	5	50	437	77	0.17620137299771166
193845	4	39	442	0	0.0
193845	8	11	1	0	0.0
193845	1	35	87	3	0.034482758620689655
193845	5	44	13	12	0.9230769230769231
193845	3	24	84	0	0.0
193845	6	28	1549	182	0.11749515816655907
193845	6	14	3311	12	0.003624282694050136
193845	5	51	115	20	0.17391304347826086
193845	3	30	2	0	0.0
193845	1	20	310	8	0.025806451612903226
193845	3	25	601	0	0.0
193845	4	12	4	0	0.0
193845	6	29	793	76	0.09583858764186633
193845	8	38	168	0	0.0
193845	3	33	150	0	0.0
193845	8	10	9	0	0.0
193845	3	27	874	0	0.0
193845	1	34	147	18	0.12244897959183673
193845	7	43	33	0	0.0
193845	6	17	232	4	0.017241379310344827
193845	3	31	123	0	0.0
193845	1	22	469	12	0.0255863539445629
193845	6	15	3819	37	0.00968840010473946
193845	4	10	95	0	0.0
193845	1	36	67	2	0.029850746268656716
193845	3	19	8401	0	0.0
193845	5	53	37	11	0.2972972972972973
193845	5	52	2381	327	0.1373372532549349
193845	6	16	3751	77	0.020527859237536656
193845	4	22	1876	0	0.0
193845	1	23	153	3	0.0196078431372549
193845	2	43	661	8	0.012102874432677761
193845	3	32	4	0	0.0
193845	3	26	36	0	0.0
193845	8	36	40	0	0.0
193845	8	22	2483	0	0.0
193845	4	13	28	0	0.0
193845	6	27	46	1	0.021739130434782608
193845	4	36	66	0	0.0
193845	1	12	24	0	0.0
193845	1	37	4870	1	0.0002053388090349076
193845	6	33	112	7	0.0625
193845	2	42	1717	23	0.013395457192778102
193845	6	7	305	91	0.2983606557377049
193845	2	3	112	6	0.05357142857142857
193845	8	23	376	0	0.0
193845	1	13	47	0	0.0
193845	4	37	75	0	0.0
193845	6	32	10	0	0.0
193845	4	5	19	2	0.10526315789473684
193845	3	16	1	0	0.0
193845	6	26	871	15	0.01722158438576349
193845	4	23	4266	0	0.0
193845	2	1	2598	255	0.09815242494226328
193845	3	28	19	0	0.0
193845	4	21	5375	0	0.0
193845	8	37	2	0	0.0
193845	8	35	40	0	0.0
193845	1	39	4530	13	0.002869757174392936
193845	8	21	1664	0	0.0
193845	4	35	53	0	0.0
193845	6	18	749	25	0.03337783711615487
193845	4	7	60	0	0.0
193845	6	5	2710	368	0.13579335793357933
193845	5	49	419	51	0.12171837708830549
193845	6	24	1228	158	0.12866449511400652
193845	1	11	515	0	0.0
193845	2	40	2	0	0.0
193845	2	54	1	0	0.0
193845	1	38	1	1	1.0
193845	5	48	1185	112	0.09451476793248945
193845	6	25	30	0	0.0
193845	4	34	234	0	0.0
193845	5	7	1588	162	0.10201511335012595
193845	6	30	22785	3942	0.17300855826201447
193845	7	49	5	2	0.4
193845	3	29	113	0	0.0
193845	8	34	29	0	0.0
193845	4	20	773	0	0.0
193845	3	15	3	0	0.0
193845	1	3	1282	13	0.01014040561622465
193845	1	10	1073	29	0.02702702702702703
193845	6	19	83	0	0.0
193845	7	1	25	1	0.04
193845	6	35	36	5	0.1388888888888889
193845	8	20	7564	0	0.0
193845	4	24	654	0	0.0
193845	2	41	14363	1404	0.0977511661909072
193845	4	30	282	0	0.0
193845	3	39	160	0	0.0
193845	1	28	5	0	0.0
193845	8	18	4	0	0.0
193845	5	3	11	2	0.18181818181818182
193845	3	11	26	0	0.0
193845	6	21	2451	94	0.03835169318645451
193845	8	30	2371	0	0.0
193845	2	45	2592	10	0.0038580246913580245
193845	8	25	58	0	0.0
193845	1	15	3	3	1.0
193845	2	5	24	21	0.875
193845	8	24	2712	0	0.0
193845	8	19	240	0	0.0
193845	6	34	65	10	0.15384615384615385
193845	2	44	514	17	0.033073929961089495
193845	6	1	24	13	0.5416666666666666
193845	4	31	2	0	0.0
193845	4	3	2627	0	0.0
193845	3	10	55	0	0.0
193845	1	29	361	0	0.0
193845	3	38	8	0	0.0
193845	4	25	786	0	0.0
193845	4	19	7238	0	0.0
193845	7	48	14	11	0.7857142857142857
193845	6	20	7690	70	0.009102730819245773
193845	4	1	332	9	0.02710843373493976
193845	8	27	84	0	0.0
193845	6	3	16	0	0.0
193845	4	33	162	0	0.0
193845	4	27	3010	0	0.0
193845	3	12	2	0	0.0
193845	6	36	43	0	0.0
193845	2	7	16	0	0.0
193845	8	33	267	0	0.0
193845	2	46	142	14	0.09859154929577464
193845	2	53	1	0	0.0
193845	3	7	64	1	0.015625
193845	8	32	4	0	0.0
193845	6	22	9867	1208	0.12242829634133982
193845	1	5	22	14	0.6363636363636364
193845	8	26	614	0	0.0
193845	6	37	1	1	1.0
193845	6	23	614	29	0.04723127035830619
193845	4	26	42	0	0.0
193845	2	47	8230	104	0.012636695018226002
193845	7	10	10	0	0.0
193845	4	6	51	5	0.09803921568627451
193845	6	50	568	9	0.01584507042253521
193845	5	15	700	18	0.025714285714285714
193845	2	34	57	2	0.03508771929824561
193845	5	29	11	1	0.09090909090909091
193845	6	44	1	1	1.0
193845	8	41	1	0	0.0
193845	2	20	17	1	0.058823529411764705
193845	4	41	581	0	0.0
193845	7	38	628	0	0.0
193845	2	35	17	0	0.0
193845	5	14	113	0	0.0
193845	5	28	390	0	0.0
193845	8	40	86	0	0.0
193845	6	51	368	18	0.04891304347826087
193845	4	40	11	0	0.0
193845	2	21	9739	1740	0.17866310709518432
193845	4	42	3	0	0.0
193845	5	17	65	11	0.16923076923076924
193845	7	39	7	0	0.0
193845	2	23	400	74	0.185
193845	5	16	707	1	0.0014144271570014145
193845	2	22	837	20	0.023894862604540025
193845	6	53	38	2	0.05263157894736842
193845	2	37	968	3	0.0030991735537190084
193845	7	16	14	1	0.07142857142857142
193845	8	53	4	0	0.0
193845	2	6	60	32	0.5333333333333333
193845	2	36	23	0	0.0
193845	2	26	6	0	0.0
193845	6	43	4	0	0.0
193845	8	52	14	0	0.0
193845	6	52	4937	75	0.015191411788535548
193845	4	43	20	0	0.0
193845	4	47	1	0	0.0
193845	2	33	119	10	0.08403361344537816
193845	2	27	925	103	0.11135135135135135
193845	4	46	15	0	0.0
193845	7	17	12	5	0.4166666666666667
193845	8	50	7	0	0.0
193845	5	38	1654	28	0.016928657799274487
193845	6	41	10	0	0.0
193845	8	51	3	1	0.3333333333333333
193845	7	29	10	0	0.0
193845	2	24	199	3	0.01507537688442211
193845	4	44	9	0	0.0
193845	2	30	323	15	0.04643962848297214
193845	2	25	618	10	0.016181229773462782
193845	2	19	3436	1	0.0002910360884749709
193845	4	2	499	41	0.08216432865731463
193845	7	15	95	7	0.07368421052631578
193845	5	10	10	10	1.0
193845	5	39	5	0	0.0
193845	6	40	959	3	0.0031282586027111575
193845	4	45	21	0	0.0
195041	2	8	71	1	0.014084507042253521
195041	7	25	105	0	0.0
193845	7	14	9	0	0.0
193845	7	28	101	0	0.0
195041	2	15	8	3	0.375
195041	2	14	15	0	0.0
195041	7	31	228	0	0.0
195041	5	35	67	2	0.029850746268656716
195041	3	41	379	0	0.0
195041	8	48	393	0	0.0
195041	1	44	96	5	0.052083333333333336
195041	5	34	102	5	0.049019607843137254
195041	5	21	490	4	0.00816326530612245
195041	7	19	2190	0	0.0
195041	2	9	2646	4	0.0015117157974300832
193845	6	54	9071	330	0.036379671480542386
195041	5	20	20187	530	0.026254520235795314
195041	2	28	52	0	0.0
195041	7	24	315	0	0.0
195041	8	49	12	0	0.0
195041	2	29	23951	2022	0.08442236232307627
195041	7	18	77	0	0.0
195041	3	40	106	0	0.0
195041	7	26	306	0	0.0
195041	1	51	3	3	1.0
195041	3	8	88	0	0.0
195041	3	42	14	0	0.0
195041	7	30	870	1	0.0011494252873563218
195041	1	45	3914	361	0.09223300970873786
195041	1	8	34	0	0.0
195041	5	36	27	2	0.07407407407407407
195041	5	23	32	0	0.0
195041	2	16	55	1	0.01818181818181818
195041	1	47	1716	278	0.16200466200466201
195041	5	37	44	20	0.45454545454545453
195041	7	32	204	0	0.0
195041	1	46	59	2	0.03389830508474576
195041	7	33	582	0	0.0
195041	5	22	2238	15	0.006702412868632708
195041	3	43	44	0	0.0
195041	7	27	19	0	0.0
195041	1	52	1	1	1.0
195041	4	8	198	0	0.0
195041	3	53	7	0	0.0
195041	7	37	18	0	0.0
195041	5	27	3	0	0.0
195041	5	32	89	0	0.0
195041	4	9	4	0	0.0
195041	5	33	203	4	0.019704433497536946
195041	1	42	379	24	0.0633245382585752
195041	7	22	3541	3	0.0008472182999152782
195041	7	36	1212	0	0.0
195041	2	13	157	3	0.01910828025477707
195041	2	12	122	0	0.0
195041	7	23	65	0	0.0
195041	3	46	53	0	0.0
195041	1	43	1428	181	0.12675070028011204
195041	5	26	2208	126	0.057065217391304345
195041	8	6	1052	165	0.15684410646387834
195041	5	8	215	22	0.10232558139534884
195041	7	8	4589	0	0.0
195041	3	50	30	0	0.0
195041	3	44	19	0	0.0
195041	1	41	3259	174	0.053390610616753605
195041	7	34	1400	0	0.0
195041	2	10	4977	20	0.004018485031143259
195041	7	20	21160	5	0.00023629489603024575
195041	5	31	45	0	0.0
195041	5	25	34	0	0.0
195041	5	24	46	2	0.043478260869565216
195041	5	19	321	3	0.009345794392523364
195041	2	39	4793	12	0.0025036511579386604
195041	3	51	5	0	0.0
195041	2	11	1234	9	0.007293354943273906
195041	1	40	14	0	0.0
195041	6	49	528	25	0.04734848484848485
195041	5	18	563	1	0.0017761989342806395
195041	5	30	2654	7	0.0026375282592313487
195041	6	48	12649	1707	0.1349513795556961
195041	3	45	426	0	0.0
195041	7	35	121	0	0.0
195041	6	9	8	0	0.0
195041	7	21	1128	0	0.0
195041	7	52	349	0	0.0
195041	5	42	2	1	0.5
195041	1	27	263	3	0.011406844106463879
195041	1	33	318	9	0.02830188679245283
195041	3	36	293	0	0.0
195041	1	26	6	0	0.0
195041	4	16	20	0	0.0
195041	8	16	94	0	0.0
195041	7	51	44	0	0.0
195041	7	45	7	6	0.8571428571428571
195041	3	35	585	0	0.0
195041	7	53	37	0	0.0
195041	3	21	4109	0	0.0
195041	3	23	757	0	0.0
195041	4	28	201	0	0.0
195041	3	9	52	0	0.0
195041	3	37	556	0	0.0
195041	1	9	304	1	0.003289473684210526
195041	3	22	665	0	0.0
195041	4	14	4	0	0.0
195041	1	30	16	0	0.0
195041	6	39	60	7	0.11666666666666667
195041	8	14	6	0	0.0
195041	1	24	18	0	0.0
195041	6	10	3	0	0.0
